"code_video","likecount","viewcount","channelsubscribercount","channelvideocount","commentcount","dislikecount"
"5iSUpFajy6E",39.4186991869918699,1058.0894308943089431,793568.573170731707,44275.634146341463,38.1747967479674797,2.8130081300813008
"Sx5bbTEUouU",31.9071925754060325,888.7401392111368910,500926.610208816705,58429.786542923434,7.5429234338747100,5.0000000000000000
"6UXNw06L6zU",127.1205357142857143,6393.9285714285714286,793774.236607142857,44280.767857142857,56.8883928571428571,12.6651785714285714
"xC93_-uzYb0",44.6181015452538631,1032.5496688741721854,143459.238410596026,28130.200883002208,11.9867549668874172,2.9558498896247241
"CKXvznk3rI0",820.4446721311475410,35650.676229508197,504594.092213114754,58492.163934426230,504.4344262295081967,232.4651639344262295
"RZZvmUcEQj0",22.7000000000000000,2246.5000000000000000,508360.750000000000,58565.275000000000,21.0000000000000000,6.2250000000000000
"WvWfj-S8e5k",44.7538940809968847,1382.6199376947040498,792884.492211838006,44255.457943925234,16.0000000000000000,6.1152647975077882
"TZYKqB7Ksds",243.0000000000000000,14976.500000000000,804382.000000000000,44436.333333333333,161.5000000000000000,17.0000000000000000
"WgukPe1efQs",399.9099526066350711,9632.2748815165876777,2537576.000000000000,139008.831753554502,971.1090047393364929,167.7938388625592417
"eFjW5qtEURM",55.9469696969696970,5007.1704545454545455,778202.890151515152,43738.231060606061,164.9469696969696970,67.0000000000000000
"pS7onHmQAFk",630.5797468354430380,9545.0962025316455696,779707.903797468354,43787.668354430380,273.5012658227848101,43.3493670886075949
"6mCivr7yBf4",15.1888888888888889,658.6000000000000000,778228.625925925926,43738.766666666667,9.2444444444444444,3.0000000000000000
"yty5xTnrmzQ",175.9821073558648111,15159.320079522863,2577652.240556660040,139090.121272365805,603.0178926441351889,162.7137176938369781
"4dvQSUsXoJ0",32.0000000000000000,5052.3333333333333333,513859.833333333333,58698.500000000000,30.0000000000000000,6.0000000000000000
"4GYD8slrZH0",101.0814814814814815,2087.0629629629629630,778221.251851851852,43738.540740740741,114.0000000000000000,10.0000000000000000
"v49T9g4kQWw",10.4871794871794872,702.7589743589743590,506035.735897435897,58523.358974358974,5.0538461538461538,1.9871794871794872
"8Ocg4Za6s5M",2430.9645833333333333,116709.960416666667,3530464.337500000000,31391.852083333333,1325.4416666666666667,197.3375000000000000
"i-T3pvhNoPM",270.8544776119402985,7230.5186567164179104,778205.485074626866,43738.208955223881,143.1417910447761194,12.9925373134328358
"2KoisPYI5Ms",331.9027237354085603,12292.778210116732,2577894.340466926070,138663.706225680934,569.2743190661478599,86.0428015564202335
"XOD_aJTrC2E",169.0456521739130435,3716.4173913043478261,783038.736956521739,43884.236956521739,61.3673913043478261,4.0000000000000000
"jM6LN9YrdOs",12.2670807453416149,992.7670807453416149,141114.618012422360,27953.133540372671,2.0000000000000000,2.8509316770186335
"2PGhW2gu79U",121.3321428571428571,4528.6464285714285714,146096.114285714286,28324.853571428571,75.7714285714285714,16.1714285714285714
"JtYHmD6NxfE",120.2369477911646586,2337.5823293172690763,793568.538152610442,44275.634538152610,69.2088353413654618,3.8634538152610442
"e03rTkt8eBs",1375.3474320241691843,41770.797583081571,3519855.314199395770,31336.015105740181,956.1148036253776435,549.6344410876132931
"9MvWddUYQpo",57.1154598825831703,2330.8180039138943249,3052366.479452054795,40664.360078277886,13.0352250489236791,9.4520547945205479
"sQjoYGSnxRg",200.7621951219512195,8817.7743902439024390,794409.628048780488,44295.939024390244,179.0060975609756098,38.2439024390243902
"9qKu3TYq7S8",123.0000000000000000,7830.0000000000000000,804382.000000000000,44436.333333333333,179.0000000000000000,59.0000000000000000
"miaKUsF6OR8",223.9742268041237113,12525.796391752577,792378.164948453608,44236.100515463918,170.0644329896907216,32.9845360824742268
"CybGcEW-clI",205.8857142857142857,19988.971428571429,2601288.971428571429,139129.371428571429,495.8571428571428571,115.2857142857142857
"mcf8AQvLg7Y",85.0000000000000000,2521.7611940298507463,778237.682835820896,43739.055970149254,93.1753731343283582,59.8171641791044776
"VoneTG0MM1o",16.7846153846153846,450.0615384615384615,755628.692307692308,113201.676923076923,0E-20,5.2615384615384615
"rQJf85CK08U",7.0000000000000000,1054.3333333333333333,513859.833333333333,58698.500000000000,6.0000000000000000,10.0000000000000000
"IdKBmU_K51M",230.0516605166051661,3842.9520295202952030,778249.442804428044,43739.273062730627,121.2398523985239852,10.5276752767527675
"SLgfTmtmXlY",268.0000000000000000,61506.000000000000,804374.800000000000,44436.200000000000,628.0000000000000000,126.0000000000000000
"z6YLbg_S2JU",44.7674418604651163,864.1395348837209302,147199.790697674419,28384.953488372093,54.0000000000000000,3.2325581395348837
"rdA79u0An9s",12.0000000000000000,1086.4934497816593886,501087.384279475983,58431.781659388646,11.4672489082969432,8.8755458515283843
"YS1lQ49tlow",23.0000000000000000,1851.0000000000000000,149346.833333333333,28559.000000000000,18.0000000000000000,3.0000000000000000
"29DqYRkGUTY",3308.1666666666666667,145066.666666666667,3557189.000000000000,31501.000000000000,1964.6666666666666667,195.0000000000000000
"9PPF5SbSQeE",121.1594827586206897,2778.1443965517241379,786465.969827586207,43991.715517241379,55.4568965517241379,6.9461206896551724
"ivpwH_N6VYM",5.0000000000000000,95.2925764192139738,751441.080786026201,113077.495633187773,0E-20,1.00000000000000000000
"kouabDr4xXY",20.4395886889460154,550.9845758354755784,754234.293059125964,113157.583547557841,0E-20,0E-20
"Kd10aBslXhI",146.1470588235294118,8611.5588235294117647,509497.323529411765,58594.647058823529,184.9705882352941176,58.0882352941176471
"GflKe5cGMmo",49.5150375939849624,1146.9548872180451128,778223.665413533835,43738.605263157895,37.0000000000000000,5.9511278195488722
"Iq-DHeKGkj0",18.6730769230769231,868.8307692307692308,3064992.242307692308,40741.111538461538,4.0961538461538462,2.7961538461538462
"R5nu6Gt9QGE",193.3299492385786802,4837.6802030456852792,140359.340101522843,27904.939086294416,69.1269035532994924,2.0000000000000000
"M569UmL7jFU",94.1125541125541126,2635.2727272727272727,786432.017316017316,43990.432900432900,47.9956709956709957,6.0000000000000000
"a-Qd_L6l4Ts",25.8000000000000000,275.0000000000000000,149349.200000000000,28559.400000000000,4.0000000000000000,0.40000000000000000000
"OI7hK7eMGvA",19.6666666666666667,241.3333333333333333,149354.666666666667,28560.000000000000,0E-20,0E-20
"z0-KnYU8ZLk",198.5223880597014925,6283.6343283582089552,778216.171641791045,43738.503731343284,161.1791044776119403,9.9141791044776119
"Sgd3L9QliXA",13.3970893970893971,748.8024948024948025,750314.463617463617,113035.966735966736,0E-20,2.8918918918918919
"nbeOroZV01Q",361.2068965517241379,6670.7789046653144016,1348114.713995943205,5801.9655172413793103,387.8722109533468560,122.3346855983772819
"kVisuQ45z0Y",21.2031602708803612,379.0428893905191874,143692.494356659142,28149.762979683973,0E-20,0E-20
"Dj3u_zFZyhg",141.3104575163398693,2534.4346405228758170,146020.336601307190,28323.591503267974,53.0065359477124183,4.7058823529411765
"BdUH-MyieNw",92.1666666666666667,1397.0000000000000000,149346.833333333333,28559.000000000000,15.0000000000000000,0E-20
"jbwYZ-a7EE4",38.1666666666666667,2157.1666666666666667,3099098.166666666667,40820.000000000000,19.1666666666666667,3.0000000000000000
"yf9i2IKoy3w",700.3333333333333333,13416.666666666667,804382.000000000000,44436.333333333333,202.0000000000000000,20.0000000000000000
"cSBvfcKs4EM",129.5831485587583149,15703.767184035477,2551605.427937915743,139036.911308203991,186.4478935698447894,48.1618625277161863
"64qaM3gQMH0",12.7420634920634921,767.9464285714285714,502053.964285714286,58446.224206349206,2.4305555555555556,0.45238095238095238095
"Wnn6CuXPB1o",44.1424418604651163,1129.5552325581395349,779136.630813953488,43768.680232558140,11.7674418604651163,4.0000000000000000
"TpPJ2jD5qY0",2.0000000000000000,221.0000000000000000,758735.166666666667,113316.500000000000,0E-20,1.00000000000000000000
"GOEsYa91j4c",47.4263565891472868,6958.4625322997416021,792299.038759689922,44232.366925064599,236.1731266149870801,103.0155038759689922
"RdmMGg9rrEE",128.1750000000000000,3724.5250000000000000,797408.925000000000,44367.175000000000,68.6750000000000000,6.9750000000000000
"5-grVHyibOY",10.0000000000000000,548.7915407854984894,145938.459214501511,28320.459214501511,58.6314199395770393,22.9788519637462236
"NMur8aLSmWw",77.8767123287671233,15742.806262230920,504507.442270058708,58490.391389432485,26.7084148727984344,11.2191780821917808
"ExfEypcQk14",136.1525885558583106,3632.1171662125340599,145839.365122615804,28315.583106267030,175.0735694822888283,22.4959128065395095
"WZOPOnniH0o",99.0000000000000000,7444.3333333333333333,149346.833333333333,28559.000000000000,169.0000000000000000,52.0000000000000000
"VWh188Be9HY",418.0044543429844098,62475.850779510022,142724.273942093541,28077.013363028953,672.2628062360801782,151.5412026726057906
"26nJrc_MunQ",13.9122448979591837,576.4489795918367347,749972.579591836735,113020.818367346939,0E-20,0.70408163265306122449
"DDR0xxelraA",18.8421052631578947,532.5080091533180778,750872.572082379863,113059.418764302059,0E-20,6.9748283752860412
"BxXw0Zv1vrQ",980.0926640926640927,110654.378378378378,2570735.285714285714,139074.945945945946,1228.1505791505791506,338.2316602316602317
"moo7Jz_aRnI",1272.8970251716247140,35364.212814645309,3521511.910755148741,31344.784897025172,1392.4439359267734554,293.4691075514874142
"vqoyxBp9yEk",132.4761904761904762,4745.5873015873015873,143615.097505668934,28143.213151927438,76.4172335600907029,16.6167800453514739
"ZilXj9rmKjY",4367.5510948905109489,157796.744525547445,3518962.503649635036,31331.843065693431,1567.1642335766423358,194.5291970802919708
"59rr-iwJdMQ",80.1908396946564885,1840.9083969465648855,794773.068702290076,44304.282442748092,64.6946564885496183,11.7022900763358779
"Vuq5AyTIyn4",478.7639751552795031,86355.376811594203,782518.507246376812,43868.871635610766,203.5258799171842650,45.4906832298136646
"6eJ-FYTRQZE",268.5790816326530612,19930.737244897959,2582702.903061224490,139102.344387755102,382.0408163265306122,157.4413265306122449
"sjo_5smsbgQ",584.4358974358974359,51171.860805860806,2531975.113553113553,138995.384615384615,739.0659340659340659,284.0000000000000000
"K5SzPM0Ir5M",381.8333333333333333,105244.166666666667,2628767.000000000000,139174.166666666667,2216.0000000000000000,693.1666666666666667
"-S8Dhl-LzQs",42.1741803278688525,7349.0573770491803279,498409.856557377049,58397.227459016393,18.4262295081967213,3.4282786885245902
"9nmcgRaIgQA",6.0000000000000000,387.0785498489425982,496234.078549848943,58362.232628398792,4.4078549848942598,5.4078549848942598
"tvj0AESEJ4I",1379.4739583333333333,134705.049479166667,2583078.179687500000,139103.156250000000,1411.4062500000000000,230.7864583333333333
"Ap-Q4MbLK1I",491.9375000000000000,13868.986111111111,794657.256944444444,44301.986111111111,299.9305555555555556,67.4791666666666667
"9QfpBN3mr6I",15.7390029325513196,711.9912023460410557,141202.419354838710,27960.527859237537,4.0000000000000000,1.00000000000000000000
"85gmwnfty7o",454.8383084577114428,49630.320895522388,2582584.786069651741,139102.131840796020,622.4925373134328358,233.2213930348258706
"BSqXcFSqIbM",56.5263157894736842,991.1466165413533835,778210.917293233083,43738.345864661654,17.0300751879699248,4.0000000000000000
"FDSoA-o9uWU",37.0000000000000000,3778.8691588785046729,778859.317757009346,43759.542056074766,51.0000000000000000,2.7320872274143302
"-2b4qSoMnKE",4579.1209677419354839,382667.629032258065,2551903.201612903226,138636.798387096774,3408.4879032258064516,652.6592741935483871
"-6dw_sLOeE8",20.2725366876310273,381.9454926624737945,142424.719077568134,28057.358490566038,9.9706498951781971,2.9266247379454927
"9ejO7YfGigc",75.0187500000000000,1692.9375000000000000,794435.256250000000,44296.475000000000,46.2500000000000000,7.4312500000000000
"lgHS5FZnJYQ",33.3606060606060606,10120.454545454545,496231.875757575758,58362.157575757576,39.7848484848484848,26.8575757575757576
"1OyEMcjpf2I",83.7367346938775510,4204.2000000000000000,3045374.134693877551,40687.512244897959,19.7755102040816327,1.6367346938775510
"bF1LkOoDCUE",24.8493723849372385,1000.6234309623430962,793615.518828451883,44276.899581589958,60.6150627615062762,7.0000000000000000
"zZPnoosmyuc",49.0000000000000000,3319.0000000000000000,804382.000000000000,44436.333333333333,55.0000000000000000,14.0000000000000000
"ImMpW9RmRXs",158.9938650306748466,17640.018404907975,3036491.648261758691,41027.832310838446,94.6441717791411043,13.9591002044989775
"TLqlbGU_97o",655.4090909090909091,22953.160173160173,791319.478354978355,44190.867965367965,326.4177489177489177,19.5562770562770563
"AfnYkmuxVz4",2.6666666666666667,39.3333333333333333,758748.000000000000,113317.000000000000,0E-20,0E-20
"WwKSXx5eEmU",49.0253521126760563,1228.5549295774647887,779218.084507042254,43771.200000000000,31.3915492957746479,2.0000000000000000
"7qloCVtO4_Y",68.0000000000000000,3354.5000000000000000,804382.000000000000,44436.333333333333,42.0000000000000000,5.0000000000000000
"wDfm39zNq1A",48.0000000000000000,2658.3333333333333333,513859.833333333333,58698.500000000000,21.0000000000000000,5.0000000000000000
"_eIsSsVL1sg",2820.4285714285714286,136175.275510204082,3517767.602040816327,31326.515306122449,1855.5255102040816327,578.6020408163265306
"60LazyHUhoI",144.7035398230088496,4045.6681415929203540,785461.371681415929,43958.008849557522,50.0553097345132743,5.9778761061946903
"2uLiDwhb0SU",112.0343137254901961,4702.7009803921568627,781600.343137254902,43842.906862745098,430.5465686274509804,91.1053921568627451
"wIGTWShNngk",22.6701461377870564,384.4551148225469729,750821.716075156576,113055.893528183716,1.2776617954070981,0E-20
"XDqauBfwQww",21.0000000000000000,710.9878048780487805,748324.073170731707,112933.185975609756,0E-20,4.0000000000000000
"8CXDhRgXFBE",19.0000000000000000,1037.5000000000000000,751842.609649122807,113087.986842105263,0E-20,6.5263157894736842
"Ptd6RPWOYaE",688.0000000000000000,99599.666666666667,2628767.000000000000,139174.166666666667,1325.0000000000000000,329.0000000000000000
"EPufUunA2-c",7.0000000000000000,201.0000000000000000,758735.166666666667,113316.500000000000,0E-20,3.0000000000000000
"T8jSNCyuRbw",79.3197674418604651,10074.767441860465,496337.805232558140,58364.133720930233,119.1133720930232558,21.2238372093023256
"sjJy31OAimM",500.0000000000000000,14256.666666666667,804382.000000000000,44436.333333333333,621.0000000000000000,63.0000000000000000
"2bcdNigh4Uc",4.8970297029702970,527.8217821782178218,677316.847524752475,8911.6039603960396040,2.0237623762376238,1.9366336633663366
"wdaa1ofqHa4",11.0000000000000000,845.2637362637362637,3027004.336996336996,40631.487179487179,4.0000000000000000,1.00000000000000000000
"KAKPCUT_T8I",10.0000000000000000,1406.8407407407407407,748057.259259259259,112918.125925925926,0E-20,55.0000000000000000
"HdAOFcFW9p0",910.6939759036144578,110538.838554216867,2569299.800000000000,139071.067469879518,2738.2385542168674699,613.9084337349397590
"f_yb7pI8F0g",26.0000000000000000,1868.0000000000000000,804389.666666666667,44436.333333333333,56.0000000000000000,44.0000000000000000
"S1tvaPjQQ5Y",91.6666666666666667,2136.0000000000000000,149346.833333333333,28559.000000000000,17.0000000000000000,7.0000000000000000
"3ehvhKG6q5s",58.0395778364116095,1622.8047493403693931,792401.110817941953,44237.145118733509,142.9445910290237467,14.7757255936675462
"QZXtcaJLL5c",2496.8333333333333333,92175.000000000000,3557189.000000000000,31501.000000000000,1239.0000000000000000,208.0000000000000000
"Ujl-cMNfrZY",164.5110132158590308,3917.7819383259911894,787342.473568281938,44024.077092511013,216.0462555066079295,26.7356828193832599
"WIMHknCltko",2157.0041753653444676,95634.469728601253,3537596.515657620042,31429.949895615866,897.1649269311064718,175.6221294363256785
"virJNVk-ZwM",315.2755741127348643,28989.373695198330,2548824.006263048017,139031.361169102296,638.5427974947807933,92.4258872651356994
"ZyH23cLzSy0",23.0000000000000000,3263.5435897435897436,777295.261538461538,43713.517948717949,57.0000000000000000,16.0000000000000000
"277htQvCTDs",6816.6291390728476821,320368.518763796909,3537792.726269315673,31431.068432671082,4209.8410596026490066,1121.1015452538631347
"mOkHepDdTlM",116.2392947103274559,12642.297229219144,754185.740554156171,113156.183879093199,0E-20,115.4332493702770781
"HDsdSau6dVU",10.0000000000000000,641.7320574162679426,750908.026315789474,113061.155502392344,0E-20,5.0000000000000000
"WFzKKuwJTOU",278.0000000000000000,24506.166666666667,149346.833333333333,28559.000000000000,280.0000000000000000,50.0000000000000000
"Pe_MAYfj2AE",163.0735294117647059,11141.205882352941,495800.761029411765,58353.411764705882,95.4742647058823529,17.7205882352941176
"bhINcC-GMy8",71.0000000000000000,2464.5000000000000000,1347375.000000000000,5850.0000000000000000,30.0000000000000000,49.0000000000000000
"Q9Rpd0PvEUM",8.9936102236421725,264.4057507987220447,145999.616613418530,28322.900958466454,12.7571884984025559,0.78913738019169329073
"p5KrEsr4jhw",16.0000000000000000,383.5992647058823529,748060.194852941176,112918.238970588235,0E-20,4.0000000000000000
"jYrmb7zJKfk",915.2307692307692308,38204.538461538462,3550134.230769230769,31478.384615384615,500.3846153846153846,180.4615384615384615
"NDDwL6_uxT0",6.3333333333333333,470.6666666666666667,758735.166666666667,113316.500000000000,0E-20,0E-20
"VzWJORViAjA",115.3409563409563410,2631.3243243243243243,787903.122661122661,44048.195426195426,79.0748440748440748,1.00000000000000000000
"r2UtuxkMnJI",70.5714285714285714,5544.0000000000000000,803313.571428571429,44427.714285714286,136.8571428571428571,13.0000000000000000
"J57Flrky_mU",395.3914807302231237,23511.961460446247,2558492.150101419878,139049.296146044625,664.0486815415821501,88.5070993914807302
"KYgsYLFaLpM",14.1428571428571429,217.6785714285714286,140355.647959183673,27904.612244897959,5.0000000000000000,0.22959183673469387755
"UVmWvaETNH0",13.0930232558139535,505.3255813953488372,3076118.837209302326,40770.767441860465,2.8139534883720930,0.97674418604651162791
"ozMHeuZlM80",72.1050119331742243,7459.4653937947494033,784554.441527446301,43930.078758949881,57.0405727923627685,20.7064439140811456
"m8iT9NdGOgQ",6.9760000000000000,333.6160000000000000,146178.116000000000,28325.436000000000,8.6160000000000000,6.6240000000000000
"jypj8ejKZ3g",284.0000000000000000,24540.000000000000,2628767.000000000000,139174.166666666667,494.0000000000000000,184.0000000000000000
"O1VYPm-kmyw",9.0000000000000000,490.4000000000000000,513863.200000000000,58698.600000000000,10.0000000000000000,9.0000000000000000
"muGenXdeIts",10.0000000000000000,468.5000000000000000,758735.166666666667,113316.500000000000,0E-20,4.0000000000000000
"xbWWwz9y8WA",60.0000000000000000,1385.0000000000000000,804382.000000000000,44436.333333333333,30.0000000000000000,3.0000000000000000
"tHJ4U2Kr1x0",5.2743142144638404,2964.4264339152119701,754199.925187032419,113156.663341645885,0E-20,2.8628428927680798
"An6cskMsG7c",665.7037974683544304,86105.293670886076,2582650.346835443038,139102.270886075949,380.8835443037974684,86.7645569620253165
"NU6FaZZb_aA",301.4630021141649049,6448.8858350951374207,787594.602536997886,44035.046511627907,194.4164904862579281,18.7928118393234672
"6qgCYj3Jv3o",5.0000000000000000,142.6383647798742138,145961.641509433962,28321.481132075472,0E-20,2.0000000000000000
"bmdU-eZAnqY",65.0000000000000000,1336.5000000000000000,804382.000000000000,44436.333333333333,16.0000000000000000,5.0000000000000000
"DOkq54de5E4",15.7847411444141689,1194.2479564032697548,792487.444141689373,44240.531335149864,42.5776566757493188,24.3978201634877384
"WtceKhTGtX0",65.0000000000000000,1982.0000000000000000,804382.000000000000,44436.333333333333,7.0000000000000000,3.0000000000000000
"8SYU56YGsuw",78.0000000000000000,1831.0000000000000000,804374.800000000000,44436.200000000000,32.0000000000000000,6.0000000000000000
"JxOuLjIsJRc",176.0000000000000000,15280.800000000000,804389.600000000000,44436.400000000000,537.0000000000000000,78.0000000000000000
"JOwyaeFdt1w",147.4500000000000000,9895.1950000000000000,791717.677500000000,44209.770000000000,78.6400000000000000,8.8350000000000000
"a21xyWwhpqQ",279.3333333333333333,62757.833333333333,3099098.166666666667,40820.000000000000,178.1666666666666667,28.0000000000000000
"4Ma24MtVv80",96.0000000000000000,16825.000000000000,513859.833333333333,58698.500000000000,75.0000000000000000,25.0000000000000000
"KmtYNWVEcxo",435.0585774058577406,8066.6652719665271967,781969.648535564854,43853.935146443515,306.7510460251046025,14.5962343096234310
"9skxbdu1fAo",39.0000000000000000,921.2663316582914573,785181.311557788945,43948.967336683417,53.2010050251256281,7.0000000000000000
"SlIRv6Ebpl8",411.5000000000000000,33016.500000000000,2628767.000000000000,139174.166666666667,358.8333333333333333,117.0000000000000000
"7Igh99BG2Bw",465.0000000000000000,14083.500000000000,804382.000000000000,44436.333333333333,252.0000000000000000,11.0000000000000000
"J6DctMOqxBk",15.0000000000000000,629.9744525547445255,495808.244525547445,58353.576642335766,4.0000000000000000,0E-20
"SLIvEpNM8ZI",16.9916666666666667,1328.6500000000000000,146198.187500000000,28325.662500000000,7.1666666666666667,0.48750000000000000000
"O385tGBAu4k",17.1435406698564593,1005.8540669856459330,505908.935406698565,58520.325358851675,10.7679425837320574,4.7440191387559809
"pC5e_ZVKcm4",61.0000000000000000,667.5000000000000000,3521864.500000000000,31343.000000000000,0E-20,7.0000000000000000
"LnWa4zE1pJc",42.0000000000000000,903.0000000000000000,758735.166666666667,113316.500000000000,0E-20,1.00000000000000000000
"ADEzKocBjIU",47.1957040572792363,5344.6515513126491647,142696.274463007160,28076.004773269690,182.5847255369928401,60.1026252983293556
"UgMgEYuTJmQ",306.6608187134502924,33123.043859649123,145913.380116959064,28319.277777777778,547.0584795321637427,48.3070175438596491
"DzHazcB5XoI",6.0000000000000000,194.1549815498154982,748061.915129151292,112918.369003690037,0E-20,3.0000000000000000
"nqqT2oUqqtk",1801.8500000000000000,47345.816666666667,3544565.916666666667,31456.583333333333,988.9500000000000000,163.1000000000000000
"-x2ufhrlW3A",64.0000000000000000,6786.0000000000000000,513859.833333333333,58698.500000000000,80.0000000000000000,10.0000000000000000
"F1Nrkosavis",450.3885057471264368,32776.011494252874,786192.875862068966,43980.829885057471,208.9103448275862069,26.0000000000000000
"_p5a0TOuVL4",30.7945823927765237,3656.7065462753950339,754065.386004514673,113152.169300225734,0E-20,7.7110609480812641
"YBofVkBiXrU",19.8296296296296296,1702.5111111111111111,495791.470370370370,58353.181481481481,16.0000000000000000,2.0000000000000000
"0hPy7F0raKU",369.1262939958592133,5462.4202898550724638,783010.896480331263,43882.701863354037,95.6790890269151139,5.8654244306418219
"UiyZc_SSF9w",690.5922330097087379,24082.917475728155,785118.412621359223,43947.286407766990,340.8956310679611650,33.9902912621359223
"0hghieK0IsE",26.0854922279792746,1330.5025906735751295,145788.961139896373,28312.290155440415,75.5440414507772021,31.8730569948186528
"Qb3Zmut_bwo",42.0000000000000000,709.9962406015037594,778206.011278195489,43738.191729323308,9.2593984962406015,5.0000000000000000
"YqPo-cl_n0k",12.7593750000000000,832.9750000000000000,792895.915625000000,44255.621875000000,11.0000000000000000,4.0000000000000000
"wxL7TocjZPw",16.1630434782608696,1226.9157608695652174,506149.396739130435,58525.730978260870,34.9456521739130435,8.9402173913043478
"O13-OWfpYUo",545.6576086956521739,21858.440217391304,779363.100543478261,43776.163043478261,323.3206521739130435,46.9673913043478261
"gP7uDPTK6Hs",182.7200000000000000,4035.6080000000000000,793558.880000000000,44275.372000000000,56.0760000000000000,10.0000000000000000
"SK-xOBY-Ukw",483.5618448637316562,10861.746331236897,780853.855345911950,43821.817610062893,391.3333333333333333,30.3081761006289308
"vbO1d0D2Sv0",45.7020408163265306,2654.9755102040816327,146190.767346938776,28325.546938775510,55.6775510204081633,32.9836734693877551
"rsdsXUHOxc4",9.0000000000000000,333.0695970695970696,748064.538461538462,112918.509157509158,0E-20,16.0000000000000000
"7E36-EKQwhg",77.3862275449101796,7586.6886227544910180,141165.245508982036,27957.410179640719,166.6437125748502994,263.2784431137724551
"AqN3R3rpVc8",10.4866529774127310,1374.2094455852156057,498515.659137577002,58398.856262833676,2.4537987679671458,2.7268993839835729
"mzC4QqvUvAw",82.6261467889908257,10594.206422018349,143123.731651376147,28102.731651376147,95.5642201834862385,45.3050458715596330
"p2BmJFmq2mE",12.1162790697674419,537.0930232558139535,755933.139534883721,113214.813953488372,0E-20,0E-20
"W3QYbGH-Qec",94.0000000000000000,4618.3333333333333333,804382.000000000000,44436.333333333333,201.0000000000000000,12.0000000000000000
"20fR9Unu9Ds",27.0000000000000000,775.0357142857142857,495341.377551020408,58343.051020408163,34.2040816326530612,36.4438775510204082
"5rIRgzZ9Z98",20.6666666666666667,301.5000000000000000,758735.166666666667,113316.500000000000,0E-20,2.0000000000000000
"Hdm_4nmavg0",127.3333333333333333,2477.0000000000000000,804382.000000000000,44436.333333333333,60.0000000000000000,5.0000000000000000
"oo8YmHPVRhQ",469.7500000000000000,28786.083333333333,2612545.416666666667,139148.083333333333,767.2500000000000000,192.2500000000000000
"aCi4n6ODoGk",2246.6044624746450304,85644.926977687627,3527089.026369168357,31373.192697768763,366.0223123732251521,92.3914807302231237
"RD39pSOs_rY",9.0576131687242798,920.8806584362139918,793586.699588477366,44276.024691358025,13.0000000000000000,7.8641975308641975
"3zwPzS2M9OA",777.3341013824884793,151120.428571428571,2581638.730414746544,139099.866359447005,1460.9723502304147465,537.0414746543778802
"_AgR72JziKU",105.9032258064516129,8244.6290322580645161,3073877.274193548387,40765.629032258065,138.3870967741935484,27.1774193548387097
"lHpaCmBAF4M",14.7432432432432432,612.5585585585585586,751810.876126126126,113086.961711711712,0E-20,8.2770270270270270
"VrCaPzVAhkQ",14.0000000000000000,1508.1392405063291139,143122.678481012658,28103.437974683544,15.3974683544303797,9.0000000000000000
"i6n4Wmz2Xz8",28.9118329466357309,1343.0835266821345708,790502.909512761021,44160.798143851508,51.1716937354988399,6.0000000000000000
"-3lPkPIt4xk",776.7692307692307692,93636.912087912088,2531959.791208791209,138995.344322344322,917.0622710622710623,305.2564102564102564
"Iud2n-seips",49.8087912087912088,1860.5736263736263736,142981.791208791209,28093.037362637363,36.5208791208791209,3.7626373626373626
"1UcbLZqLu_I",71.5295275590551181,5053.1456692913385827,3049025.021653543307,40697.005905511811,18.2972440944881890,10.8188976377952756
"NURpwy957TY",36.0817307692307692,3966.3317307692307692,3066309.259615384615,40745.182692307692,24.2980769230769231,10.8942307692307692
"LeN2PYoVRV4",23.0000000000000000,1816.5000000000000000,804382.000000000000,44436.333333333333,12.0000000000000000,1.00000000000000000000
"dW_iAC8AJFw",287.2583333333333333,15611.266666666667,794949.608333333333,44308.725000000000,364.3083333333333333,35.9750000000000000
"02XO6Yb8xtY",386.4228028503562945,94599.197149643705,784071.441805225653,43914.992874109264,1013.2066508313539192,671.9049881235154394
"NUT5byBDO8g",19.9886363636363636,780.9522727272727273,500991.088636363636,58430.488636363636,11.6340909090909091,2.0000000000000000
"qmElqyuQ-Jk",150.3441955193482688,20822.767820773931,2541067.415478615071,139015.741344195519,283.3767820773930754,63.5804480651731161
"aNJZrr6J730",6.0000000000000000,229.5771604938271605,141109.830246913580,27952.765432098765,5.0000000000000000,5.0000000000000000
"t1R8OPyeAmY",60.3412526997840173,6147.8250539956803456,789820.784017278618,44129.343412526998,203.3909287257019438,92.1123110151187905
"O_QHaRtogLg",52.0000000000000000,1575.3384615384615385,777272.435897435897,43712.943589743590,33.6769230769230769,13.0000000000000000
"xXPubpCkpmo",80.3276955602536998,5105.8858350951374207,786507.748414376321,43993.868921775899,61.4355179704016913,4.7780126849894292
"s0BwLARpqVE",185.7963525835866261,3641.5167173252279635,778884.659574468085,43760.237082066869,73.3981762917933131,2.0000000000000000
"SywbUP4baYs",1389.3388429752066116,59317.338842975207,3541953.239669421488,31448.140495867769,1035.0165289256198347,148.1818181818181818
"iMNcBtX-UWU",12.5136842105263158,735.9957894736842105,753962.738947368421,113148.608421052632,0E-20,0E-20
"aqm4DIJzumU",281.0433212996389892,12744.898916967509,793293.472924187726,44268.361010830325,121.5126353790613718,4.4476534296028881
"S9z-yclAGkw",104.6666666666666667,3753.0000000000000000,804382.000000000000,44436.333333333333,209.6666666666666667,3.0000000000000000
